2024-10-11 15:36:05,171 INFO    Thread-119 (_run_job):95606 [wandb_setup.py:_flush():79] Current SDK version is 0.18.3
2024-10-11 15:36:05,172 INFO    Thread-119 (_run_job):95606 [wandb_setup.py:_flush():79] Configure stats pid to 95606
2024-10-11 15:36:05,172 INFO    Thread-119 (_run_job):95606 [wandb_setup.py:_flush():79] Loading settings from /Users/abhinavraundhal/.config/wandb/settings
2024-10-11 15:36:05,172 INFO    Thread-119 (_run_job):95606 [wandb_setup.py:_flush():79] Loading settings from /Users/abhinavraundhal/Documents/sem_5/SMAI/Assignments/All_Assignments/smai-m24-assignments-Abhinav7R/assignments/3/wandb/settings
2024-10-11 15:36:05,172 INFO    Thread-119 (_run_job):95606 [wandb_setup.py:_flush():79] Loading settings from environment variables: {'project': 'SMAI_ASG_3_Multilabel_Classification', 'entity': 'abhinav7', 'root_dir': '/Users/abhinavraundhal/Documents/sem_5/SMAI/Assignments/All_Assignments/smai-m24-assignments-Abhinav7R/assignments/3', 'run_id': '2xa2sbhi', 'sweep_param_path': '/Users/abhinavraundhal/Documents/sem_5/SMAI/Assignments/All_Assignments/smai-m24-assignments-Abhinav7R/assignments/3/wandb/sweep-sszxbuoa/config-2xa2sbhi.yaml', 'sweep_id': 'sszxbuoa'}
2024-10-11 15:36:05,172 INFO    Thread-119 (_run_job):95606 [wandb_setup.py:_flush():79] Applying setup settings: {'mode': None, '_disable_service': None}
2024-10-11 15:36:05,172 INFO    Thread-119 (_run_job):95606 [wandb_setup.py:_flush():79] Inferring run settings from compute environment: {'program_relpath': 'assignments/3/a3_mlp_classification_multilabel.py', 'program_abspath': '/Users/abhinavraundhal/Documents/sem_5/SMAI/Assignments/All_Assignments/smai-m24-assignments-Abhinav7R/assignments/3/a3_mlp_classification_multilabel.py', 'program': '/Users/abhinavraundhal/Documents/sem_5/SMAI/Assignments/All_Assignments/smai-m24-assignments-Abhinav7R/assignments/3/a3_mlp_classification_multilabel.py'}
2024-10-11 15:36:05,172 INFO    Thread-119 (_run_job):95606 [wandb_setup.py:_flush():79] Applying login settings: {}
2024-10-11 15:36:05,172 INFO    Thread-119 (_run_job):95606 [wandb_init.py:_log_setup():532] Logging user logs to /Users/abhinavraundhal/Documents/sem_5/SMAI/Assignments/All_Assignments/smai-m24-assignments-Abhinav7R/assignments/3/wandb/run-20241011_153605-2xa2sbhi/logs/debug.log
2024-10-11 15:36:05,172 INFO    Thread-119 (_run_job):95606 [wandb_init.py:_log_setup():533] Logging internal logs to /Users/abhinavraundhal/Documents/sem_5/SMAI/Assignments/All_Assignments/smai-m24-assignments-Abhinav7R/assignments/3/wandb/run-20241011_153605-2xa2sbhi/logs/debug-internal.log
2024-10-11 15:36:05,172 INFO    Thread-119 (_run_job):95606 [wandb_init.py:init():617] calling init triggers
