2024-11-02 12:41:39,133 INFO    Thread-212 (_run_job):38806 [wandb_setup.py:_flush():79] Current SDK version is 0.18.5
2024-11-02 12:41:39,134 INFO    Thread-212 (_run_job):38806 [wandb_setup.py:_flush():79] Configure stats pid to 38806
2024-11-02 12:41:39,134 INFO    Thread-212 (_run_job):38806 [wandb_setup.py:_flush():79] Loading settings from /Users/abhinavraundhal/.config/wandb/settings
2024-11-02 12:41:39,134 INFO    Thread-212 (_run_job):38806 [wandb_setup.py:_flush():79] Loading settings from /Users/abhinavraundhal/Documents/sem_5/SMAI/Assignments/All_Assignments/smai-m24-assignments-Abhinav7R/assignments/4/wandb/settings
2024-11-02 12:41:39,134 INFO    Thread-212 (_run_job):38806 [wandb_setup.py:_flush():79] Loading settings from environment variables: {'project': 'SMAI_ASG_4_MultilabelCNN', 'entity': 'abhinav7', 'root_dir': '/Users/abhinavraundhal/Documents/sem_5/SMAI/Assignments/All_Assignments/smai-m24-assignments-Abhinav7R/assignments/4', 'run_id': 'd8qf4hik', 'sweep_param_path': '/Users/abhinavraundhal/Documents/sem_5/SMAI/Assignments/All_Assignments/smai-m24-assignments-Abhinav7R/assignments/4/wandb/sweep-7ffiridj/config-d8qf4hik.yaml', 'sweep_id': '7ffiridj'}
2024-11-02 12:41:39,134 INFO    Thread-212 (_run_job):38806 [wandb_setup.py:_flush():79] Applying setup settings: {'mode': None, '_disable_service': None}
2024-11-02 12:41:39,134 INFO    Thread-212 (_run_job):38806 [wandb_setup.py:_flush():79] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2024-11-02 12:41:39,134 INFO    Thread-212 (_run_job):38806 [wandb_setup.py:_flush():79] Applying login settings: {}
2024-11-02 12:41:39,134 INFO    Thread-212 (_run_job):38806 [wandb_init.py:_log_setup():534] Logging user logs to /Users/abhinavraundhal/Documents/sem_5/SMAI/Assignments/All_Assignments/smai-m24-assignments-Abhinav7R/assignments/4/wandb/run-20241102_124139-d8qf4hik/logs/debug.log
2024-11-02 12:41:39,135 INFO    Thread-212 (_run_job):38806 [wandb_init.py:_log_setup():535] Logging internal logs to /Users/abhinavraundhal/Documents/sem_5/SMAI/Assignments/All_Assignments/smai-m24-assignments-Abhinav7R/assignments/4/wandb/run-20241102_124139-d8qf4hik/logs/debug-internal.log
2024-11-02 12:41:39,135 INFO    Thread-212 (_run_job):38806 [wandb_init.py:_jupyter_setup():480] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x3010505c0>
